text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,score
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:53,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chiquisholla,889,TRUE,FALSE,NA,NA,-2
"RT @AmbDermer: Congratulations to President-elect @realDonaldTrump, a great friend of the Jewish people and the Jewish state.",FALSE,0,NA,11/17/2016 20:52,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoelCRosenberg,124,TRUE,FALSE,NA,NA,2
"RT @RalphEmmers: ""it's a misreading of Republican politics &amp; @realDonaldTrump's victory that he'll pursue a US retreat from #Asia that leav…",FALSE,0,NA,11/17/2016 20:52,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DCTwining,1,TRUE,FALSE,NA,NA,-2
RT @SenatorBoxer: .@realDonaldTrump is exactly right - the candidate with the most votes should win. https://t.co/CG1cvcKbQx,FALSE,0,NA,11/17/2016 20:52,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",justintsugranes,691,TRUE,FALSE,NA,NA,2
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:52,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanerE_57,172,TRUE,FALSE,NA,NA,0
"Apparently @realDonaldTrump is going on a ""victory tour"" of states he won, because real life is now official the #HungerGames",FALSE,1,NA,11/17/2016 20:52,FALSE,NA,7.99355E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jaxel222,1,FALSE,FALSE,NA,NA,3
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:51,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",creaturebears,1618,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:51,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hisprepublican,1618,TRUE,FALSE,NA,NA,0
RT @politico: .@realDonaldTrump’s vast web of conflicts: A user’s guide https://t.co/db547Ni5Ei | AP https://t.co/ggigvzWDHi,FALSE,0,NA,11/17/2016 20:51,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rule138k,179,TRUE,FALSE,NA,NA,-1
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:51,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ctravlos,889,TRUE,FALSE,NA,NA,-2
RT @Blob_Fish: Dear America @realDonaldTrump https://t.co/gg56Lekrln,FALSE,0,NA,11/17/2016 20:51,FALSE,NA,7.99354E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SeriousHardly,4,TRUE,FALSE,NA,NA,1
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Martha33,449,TRUE,FALSE,NA,NA,1
"RT @SenatorBaldwin: My letter to @realDonaldTrump: Let's close the revolving door &amp; make Washington work for Wisconsin, not Wall Street. ht…",FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cindy_52s,61,TRUE,FALSE,NA,NA,0
"RT @freedom2marry: If the Trump administration makes Muslims register, I will register as a Muslim. @realDonaldTrump #IllWalkWithYou #Stron…",FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaniyahMasowd,82,TRUE,FALSE,NA,NA,1
The @realDonaldTrump running commentary on the media is going to be very interesting https://t.co/bh71XYXj9m,FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CaseyHarper33,0,FALSE,FALSE,NA,NA,1
@MonicaCrowley @realDonaldTrump @NAR Where they should be. This making stuff in another Country has got to come to an end,FALSE,0,MonicaCrowley,11/17/2016 20:50,FALSE,7.99353E+17,7.99354E+17,166990746,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jyn59,0,FALSE,FALSE,NA,NA,1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ErengwaM,1618,TRUE,FALSE,NA,NA,0
RT @Blob_Fish: Dear America @realDonaldTrump https://t.co/gg56Lekrln,FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Schlaflosinwien,4,TRUE,FALSE,NA,NA,1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:50,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KB_Indy,1618,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",B1GD_8_,1618,TRUE,FALSE,NA,NA,0
@SpeakerRyan @realDonaldTrump I don't ever underestimate crazy,FALSE,2,SpeakerRyan,11/17/2016 20:49,FALSE,7.99353E+17,7.99354E+17,18916432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tressahommel,1,FALSE,FALSE,NA,NA,-2
RT @SenatorBoxer: .@realDonaldTrump is exactly right - the candidate with the most votes should win. https://t.co/CG1cvcKbQx,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maurasullins,691,TRUE,FALSE,NA,NA,2
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/D1T5yI5zuq | Getty https://t.co/C4X997Ajci,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EliseErosenb827,205,TRUE,FALSE,NA,NA,1
RT @ShannonBream: 6p @FoxNews How much power will @realDonaldTrump give @mike_pence in his administration? Will he be more of a VP LBJ or V…,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrazyCrnBllBrd,8,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wendydshaffer,889,TRUE,FALSE,NA,NA,-2
RT @Livableworld: .@realDonaldTrump should build on the #IranDeal - not rip it up https://t.co/PxpIFuuPJL via @CNN,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RepTierney,2,TRUE,FALSE,NA,NA,-2
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",chettayoda,889,TRUE,FALSE,NA,NA,-2
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrebernak,889,TRUE,FALSE,NA,NA,-2
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeplorableDean,1618,TRUE,FALSE,NA,NA,0
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 20:49,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",treskadeka,449,TRUE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:48,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aamaro79,172,TRUE,FALSE,NA,NA,0
It's easy to feel targeted under @realDonaldTrump policy proposals towards Muslims. Ppl of conscience must step up to injustice #solidarity,FALSE,0,NA,11/17/2016 20:48,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yusratek,0,FALSE,FALSE,NA,NA,1
RT @TocRadio: Atlanta Man Jokes About Voting For @realDonaldTrump -- Gets Shot To Death https://t.co/7InrSNkntp https://t.co/o2nrVI92KH,FALSE,0,NA,11/17/2016 20:48,FALSE,NA,7.99354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sashankranga,164,TRUE,FALSE,NA,NA,-1
RT @wwwCISorg: @FoxNewsInsider @krauthammer @realDonaldTrump @SpecialReport @BretBaier View a map of all sanctuary cities here: https://t.c…,FALSE,0,NA,11/17/2016 20:48,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tvogvo,1,TRUE,FALSE,NA,NA,0
"RT @sr_simone: In America, religious freedom must apply to all, if @realDonaldTrump tries to register Muslims, he must #RegisterMeFirst",FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BVGamble,100,TRUE,FALSE,NA,NA,1
"Hey @realDonaldTrump, ya heard? https://t.co/Ivmm0qNe3f",FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SarahEOrton,0,FALSE,FALSE,NA,NA,0
RT @psychic_gregory: @GabeCohenKOMO @realDonaldTrump More Starbucks revolutionaries Protesting Trump and ignoring the massive problem of ho…,FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",icapturpix,1,TRUE,FALSE,NA,NA,0
RT @ShannonBream: 6p @FoxNews How much power will @realDonaldTrump give @mike_pence in his administration? Will he be more of a VP LBJ or V…,FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thor4306,8,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RobertNorCal,1618,TRUE,FALSE,NA,NA,0
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rem3276,449,TRUE,FALSE,NA,NA,1
"RT @archivesfdn: In 1987, the Nixons predicted @realDonaldTrump would win whenever he ran for office. Photo courtesy @nixonfoundation #Pres…",FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Warsywarsy,2707,TRUE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hopeuno,172,TRUE,FALSE,NA,NA,0
6p @FoxNews How much power will @realDonaldTrump give @mike_pence in his administration? Will he be more of a VP LBJ or VP Cheney?  Join us!,FALSE,46,NA,11/17/2016 20:47,FALSE,NA,7.99353E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",ShannonBream,8,FALSE,FALSE,NA,NA,0
RT @Blob_Fish: Dear America @realDonaldTrump https://t.co/gg56Lekrln,FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",snobbygirl17,4,TRUE,FALSE,NA,NA,1
.@SenJackReed says @realDonaldTrump names @GenFlynn as national security adviser? Concerned abt comments 'made in the heat of the campaign',FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Brendan_McGarry,0,FALSE,FALSE,NA,NA,-1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",steveninla,1618,TRUE,FALSE,NA,NA,0
RT @Altrightparty: @realDonaldTrump  No Mitt Romney. Remember drain the swamp!!,FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",BProhodski,1,TRUE,FALSE,NA,NA,-2
"RT @KatrinaPierson: RT if you supported @realDonaldTrump from day one,  before it was cool. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#Day1Crew #TeamTrump #MakeAmericaGreatAgain <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bilalrefref,7399,TRUE,FALSE,NA,NA,2
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:46,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ninco62,1618,TRUE,FALSE,NA,NA,0
RT @RoigFranzia: Meet the king of alt-right media for the @realDonaldTrump era: @RealAlexJones of @infowars https://t.co/L7V2LJPheY,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nuevomedio,9,TRUE,FALSE,NA,NA,0
RT @amsafavi: @ncrius @iran_policy  @realDonaldTrump https://t.co/hk6xH4cmKx,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",farid1413,13,TRUE,FALSE,NA,NA,0
RT @SCActionNetwork: Americans agree we must #InvestInKids. Hope @realDonaldTrump will select a Secretary of Education who will prioritize…,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pavel1var,10,TRUE,FALSE,NA,NA,2
RT @SCActionNetwork: Americans agree we must #InvestInKids. Hope @realDonaldTrump will select a Secretary of Education who will prioritize…,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kapustinvolt191,10,TRUE,FALSE,NA,NA,2
RT @amsafavi: Media Hypes Rudy Giuliani ‘Terrorist’ Link https://t.co/9OqZQ9JJyf via @dailycaller @ncrius @iran_policy @realdonaldtrump @ma…,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",farid1413,10,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",occupybergen,889,TRUE,FALSE,NA,NA,-2
To @realDonaldTrump : Appoint a Education Secretary With Integrity via@TruthinAmEd https://t.co/oubEhWQQ0k #EversforEd #EndFedEd,FALSE,0,NA,11/17/2016 20:45,FALSE,NA,7.99353E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",approject,3,FALSE,FALSE,NA,NA,1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RaverDan84,1618,TRUE,FALSE,NA,NA,0
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/D1T5yI5zuq | Getty https://t.co/C4X997Ajci,FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SarahGerendasy,205,TRUE,FALSE,NA,NA,1
RT @RoigFranzia: Meet the king of alt-right media for the @realDonaldTrump era: @RealAlexJones of @infowars https://t.co/L7V2LJPheY,FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PostRoz,9,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",freespeak3,889,TRUE,FALSE,NA,NA,-2
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hetaira2016,172,TRUE,FALSE,NA,NA,0
RT @wwwCISorg: How @realDonaldTrump's Plan to Deport Criminal Illegal Aliens Would Work - https://t.co/7HCCTA3OhX,FALSE,0,NA,11/17/2016 20:44,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tvogvo,14,TRUE,FALSE,NA,NA,-1
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",csmcbragg,449,TRUE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sharbell,172,TRUE,FALSE,NA,NA,0
How @realDonaldTrump's Plan to Deport Criminal Illegal Aliens Would Work - https://t.co/7HCCTA3OhX,FALSE,24,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",wwwCISorg,14,FALSE,FALSE,NA,NA,-1
RT @RoigFranzia: Meet the king of alt-right media for the @realDonaldTrump era: @RealAlexJones of @infowars https://t.co/L7V2LJPheY,FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",grivlin,9,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brexitwanker,1618,TRUE,FALSE,NA,NA,0
"@USIP program on US Relations w/ #Pakistan under @realDonaldTrump: best, worst and likely scenarios: https://t.co/TcQLTfmKjH",FALSE,3,USIP,11/17/2016 20:43,FALSE,NA,7.99352E+17,19784906,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LisaCurtisHF,1,FALSE,FALSE,NA,NA,-2
Meet the king of alt-right media for the @realDonaldTrump era: @RealAlexJones of @infowars https://t.co/L7V2LJPheY,FALSE,3,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RoigFranzia,9,FALSE,FALSE,NA,NA,0
"RT @jljacobson: Media: Stop calling @realDonaldTrump the next “leader of the free world.” He is talking abt internment, surveillance, arres…",FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",knitswithcats,4,TRUE,FALSE,NA,NA,1
RT @MeriTalk: .@Snowden warns against putting ‘faith or fear’ in @realDonaldTrump. More on #MeriTalk: https://t.co/7HYG37EvUw #Snowden #Tru…,FALSE,0,NA,11/17/2016 20:43,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",quincystreet,1,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lafloran,889,TRUE,FALSE,NA,NA,-2
RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/D1T5yI5zuq | Getty https://t.co/C4X997Ajci,FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",beckled,205,TRUE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TanjaDMoore,172,TRUE,FALSE,NA,NA,0
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lovesnlwomen,172,TRUE,FALSE,NA,NA,0
"""He ran an incredibly unconventional campaign &amp; it resulted in the biggest upset in modern political history""… https://t.co/vcVHIb0YoV",FALSE,10,NA,11/17/2016 20:42,TRUE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JenniferWishon,8,FALSE,FALSE,NA,NA,1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vandives,1618,TRUE,FALSE,NA,NA,0
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/17/2016 20:42,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vegans4Trump,449,TRUE,FALSE,NA,NA,1
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:41,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ddpagani11Frank,1618,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:41,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDangerClose,1618,TRUE,FALSE,NA,NA,0
RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD,FALSE,0,NA,11/17/2016 20:41,FALSE,NA,7.99352E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",IsHillarySucks,1618,TRUE,FALSE,NA,NA,0
"RT @freedom2marry: If the Trump administration makes Muslims register, I will register as a Muslim. @realDonaldTrump #IllWalkWithYou #Stron…",FALSE,0,NA,11/17/2016 20:41,FALSE,NA,7.99352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",THarriganJames,82,TRUE,FALSE,NA,NA,1
